Unnamed: 0,cafe_id,cafe,user_id,message,point,likeCnt,date
249,1983315941,바다다,906340,비싸다 머그컵에 먹고싶은데 일회용컵 만 있다고 풍경은좋아요,1,,2017.01.07.
250,1983315941,바다다,940463,훌륭합니다,5,,2016.12.02.
251,1983315941,바다다,2009436,음악 좋아요 비교불가,5,,2018.11.25.
252,1983315941,바다다,1934311,전망이 좋은 카페입니다.  카페 앞에 바다와 소나무가 있어 아주 좋습니다. ,5,,2018.06.06.
253,1983315941,바다다,1902239,계단에서 미끄러졌는데 직원이고 사장이고 아무도 안오고 멀뚱히 쳐다볼뿐 괜찮냐는 사람도없고 미끄럼 주의표시도 없고 직원들 서비스마인드가 전혀.... 아니네요 별점 1개도 아까움,1,,2018.03.22.
254,1983315941,바다다,1885979,외국같이 예쁘더라구요 또가고싶어요!,5,,2018.02.11.
255,1983315941,바다다,1822259,편안합니다!!,5,,2017.09.12.
256,573133854,카페바나나 함덕점,1090554,"맛없거나 불친절한건 아닌데, 그래도 7천원 넘는 값 치고는..  특별할거 없는 카페.,",3,0.0,2019.09.18.
257,162122149,아일랜드빈티지커피 제주점,1915918,작년에 하와이 여행갔다가 아일랜드빈티지 아사이볼이 유명하다고 해서 이건 꼭 먹고 가야지~맘먹었던 음식중 하나죠!! 중독성이 강한 매력 때문인지 다음날 또 매장가서  주문을 하고 2틀연속 먹었던 기억이 나네요~  우연하게도 제주여행계획 6월에 잡혀 있는데 오픈 넘 기다려지네요~^^   ,5,,2018.04.24.
258,162122149,아일랜드빈티지커피 제주점,1914644,하와이에서 먹었던 아일랜드빈티지커피 아사이볼을 제주도에서 맛볼수 있겠네요. 기대가 큽니다.,5,,2018.04.22.
259,1338197965,카페희스토리,1288824,"깔끔 친절 
커피테이크아웃3500원",4,0.0,2019.11.29.
260,1338197965,카페희스토리,1230638,"카페 이쁘고 친절하심 ㅎㅎ
공항 근처라서 좋아요
베이커리류도 직접 만드신다는데 에그타르트가 진짜 맛있었음",5,0.0,2019.11.08.
261,1812243909,커피타는야옹이,1009136,음료 가격도 비싼데 고양이가 있는 공간이 분리되어잇어서 요금을 내야 들어갈수잇어요. 심지어 입장 요금도 비싸요 거의 만원이엇던가..이건 정확한 가격은 아니지만 비쌌어요.  딱히 편안한 카페도 아니엇고 비추에요ㅠ ,1,1.0,2019.08.19.
262,1812243909,커피타는야옹이,959714,불친절해요,1,0.0,2019.08.03.
263,1812243909,커피타는야옹이,886720,"고양이가 있는 공간과 카페는 분리되어 있으며 별도 요금을 내야 접근 가능함
그리고 14세 미만은 캣존에 못들어감
카페메뉴는 그냥저냥",2,1.0,2019.07.09.
264,1812243909,커피타는야옹이,436441,딸기우유 맛있게 먹고 왔어요~,4,0.0,2019.03.08.
265,1812243909,커피타는야옹이,362074,,5,0.0,2019.01.13.
266,1812243909,커피타는야옹이,362072,"직원들도 친절하고 무엇보다 고양이카페라고 음료에 신경쓰지 않는곳이아니라 커피나 차도 맛나고 다른 소소한 부분까지 정성들인게 느껴지는 카페여서 좋네요. 
심심할틈이없는카페?
너무 예쁘게 생긴 고양이사진 좀올릴게요

ps : 저밑외국인분(Rigard kruger)은 저 있을때 오신분인데 정신 좀 차리셧으면좋겟네요. 외국인이 무슨 특권도 아니고 일인일메뉴에 노키즈존이라고 버젓이 적혀 있는데 대여섯명 우루루 와서 차한잔시켜놓고 다른 손님이 있든 없든 소란스럽게 떠들고 모유수유하고 직원이 제지하니 거기에 앙심을 품어서 저렇게 올렷나보네요. 외국인인건 특권이 아닙니다. 손님이 예의를 갖추는데 직원이 불친절했을까요.
제가 꽤 오래 있엇는데 직원분들 
너무 예의바르고 친절하십니다.
앞에서 항의하거나 클레임 걸 자신은 없으시고 소심하게 댓글로 이러시는건 아니라고봅니다. 애기 이쁘게 생겻던데 다 보고 배웁니다. Rigard Kruger!!!정신 좀 차리시길",5,4.0,2019.01.13.
267,1812243909,커피타는야옹이,353993,"Treat their customers terribly. Avoid. Gave them benefit of the doubt after one bad experience, but a different staff member on another day was also rude. Definitely not worth coming to.",1,0.0,2019.01.06.
268,1812243909,커피타는야옹이,279286,고양이들 아주 귀여워요 커피맛도 괜찮아요,4,0.0,2018.10.28.
269,1812243909,커피타는야옹이,279283,냥이들 너무 귀엽고 커피도 맛있었어요,5,0.0,2018.10.28.
270,1812243909,커피타는야옹이,179965,커피도 맛있고 고양이들도 귀여워요,4,0.0,2018.07.22.
271,1812243909,커피타는야옹이,90340,고먐미들 너무 귀엽고 음료랑 디저트도 맛있었는뎅 고먐미가 도지마롤만 보면 먹으려고 달려오니 조심하세요,5,0.0,2018.03.22.
272,1812243909,커피타는야옹이,12071,주문은 오래 걸리지만 너무 귀여우니 용서됨,4,0.0,2017.10.05.
273,1812243909,커피타는야옹이,781266,,3,,2018.07.13.
274,1812243909,커피타는야옹이,2044729,,5,,2019.02.15.
275,1812243909,커피타는야옹이,1810629,"제주도 협재 카페 ! 요즘 핫한 커피타는야옹이. 커피, 음료도 맛있구 ㅎㅎ 8마리 야옹이들과 시간 가는줄 모르고 놀다가 왔습니다. ㅎㅎ",5,,2017.08.16.
276,1812243909,커피타는야옹이,1713426,우리 야옹이들 보고 힐링하러 가요~ 애교는 없어도 애들이 낯가림이 심하지 않아서 괜찮았네요.,5,,2017.01.31.
277,778794593,고성리안,968576,친절하고 음료들도 맛있어요 스무디류 괜찮아요 벽면에 영화틀어놓으시는게 참 분위기있어요,5,0.0,2019.08.06.
278,778794593,고성리안,949993,사장님 완전친절하시구  분위기굿 인생사진남길수 있는곳  ,5,0.0,2019.07.31.
279,778794593,고성리안,875709,"글쓰러 자주 들리는 카폐입니다. 아담하고 아늑한 기분에 작업 효율이 올라가네요^^ 
음료의 맛도 더할나위 없이 좋습니다.",5,0.0,2019.07.06.
280,778794593,고성리안,572023,2층으로 되어있는데 작아요~그치만 분위기 너무좋네요~인테리어도 잘되어있고 조용하게 즐길수있어요~^^  혼자거나 친구들이랑 조용한 분위기를 즐기고 싶으면 여기로 선택하면 딱!!!!!,5,1.0,2019.05.22.
281,778794593,고성리안,410915,카페 감성이 너무 조와요ㅠㅠ 하나하나 신경쓴게 다 보였어요!!! 음료도 넘 맛있고 사장님도 완전 친절하십니다ㅎㅎ강추강추 아 그리고 브라우니도 너무 안달고 맛있어요~!,5,0.0,2019.02.21.
282,19637598,슬로우벗커피로스터스,875218,휴업.,1,1.0,2019.07.06.
283,19637598,슬로우벗커피로스터스,384073,노키즈존 :D,5,1.0,2019.01.31.
284,19637598,슬로우벗커피로스터스,248838,커피맛 인테리어 음악 다 좋아요,5,0.0,2018.09.29.
285,19637598,슬로우벗커피로스터스,205181,제주도 최고의 커피,5,0.0,2018.08.15.
286,19637598,슬로우벗커피로스터스,80875,노키즈존,1,1.0,2018.03.04.
287,19637598,슬로우벗커피로스터스,80870,노키즈존...,1,0.0,2018.03.04.
288,19637598,슬로우벗커피로스터스,80643,노키즈존,1,0.0,2018.03.04.
289,19637598,슬로우벗커피로스터스,44680,,5,0.0,2017.12.27.
290,19637598,슬로우벗커피로스터스,1058994,,5,,2017.10.24.
291,19637598,슬로우벗커피로스터스,740989,용두암 용연구름다리 건너 소재한 바닷가 커피집. 경치와 커피는 너무 좋다.,3,,2017.07.11.
292,19637598,슬로우벗커피로스터스,1143093,전 커피맛은 잘 몰라 패스. 위치는 용영교가 잘 보이는 곳이라 가만히 앉아서 즐기기에 좋습니다.,4,,2017.06.04.
293,19637598,슬로우벗커피로스터스,924936,,3,,2017.04.19.
294,19637598,슬로우벗커피로스터스,301211,,5,,2016.11.14.
295,19637598,슬로우벗커피로스터스,324953,"우리나라뿐만아니라 세계에서도인정하는
최고의 바리스타님의 커피를맛볼수있는곳

드립도최고지만 에스프레소가 아주좋습니다
아메리카노추천",0,,2013.12.03.
296,19637598,슬로우벗커피로스터스,522582,제주 최고의 커피맛.,0,,2013.08.14.
297,19637598,슬로우벗커피로스터스,205789,"드립커피 전문점^^  
분위기 좋고 친절하신 바리스타님  
고급스러운 잔 맛 향기",0,,2013.05.13.
298,19637598,슬로우벗커피로스터스,1454755,커피맛도좋고 분위기도좋고 바다도보여서 더 좋고 사장님은 굉장히 친절하시고 인심이 좋으시네요 대박나시길 기원합니다^^,5,,2015.12.11.
299,19637598,슬로우벗커피로스터스,998756,커피맛이 예술이에요,5,,2014.01.24.
300,19637598,슬로우벗커피로스터스,882935,분위기도 좋고 커피도 좋고  ^^,5,,2013.07.23.
301,1828484014,투썸플레이스 제주오라우정점,993183,툿섬은 다 좋은데 커피값이 비싼편이고 소파가 불편,2,0.0,2019.08.14.
302,1828484014,투썸플레이스 제주오라우정점,985111,,5,,2017.03.17.
303,897536273,플라이오조,270815,"커피가 진짜 맛있었네요, 창밖으로 보이는 감귤밭도 너무 이쁘고, 카페도 편하고 사장님도 친절하시네요. 
나중에 또 커피가 생각나서 다시 오고싶어지는 곳이될것같습니다. 추천합니다",5,0.0,2018.10.20.
304,897536273,플라이오조,259449,Very cozy coffee shop with amazing coffee and beverages!! Love! ,5,0.0,2018.10.09.
305,897536273,플라이오조,1988994,카페 뒤에 있는 귤밭보고 힐링했어요 ! 사장님이 내려주신드립커피도 최고였습니다 :)),5,,2018.10.10.
306,638371572,페이보리오리,1130020,"세상에,,, 쑥 파운드 캐잌 당신은 대체,, ",5,0.0,2019.10.03.
307,638371572,페이보리오리,949533,"한적해서 더 좋았던 공간,,,!!
엄청 친절하신데, 카페 내부 인테리어도 예쁘고
편하게 쉬어갈 수 있었습니당
",5,0.0,2019.07.31.
308,22673337,코너,145088,옛쎨~♡,5,0.0,2018.06.08.
309,1791921485,아도록,1163500,아도록플레이트와 프렌치토스트와 아메리카노 환상조합이네요 사장님도 친절하시고 맛도있어요 분위기깡패 굳굳,5,0.0,2019.10.16.
310,1791921485,아도록,1153661,앞마당 이쁨,4,0.0,2019.10.12.
311,1791921485,아도록,972128,"카페 앞마당과 바다뷰가 매우이뻤음.
한라봉에이드 맛있음!! 팬케이크도 양도 넉넉하고 맛있긴했는데 먹다보니 버터가녹아 초금느끼함(평소 느끼한음식못먹는편이라 더그럴수있음) 가격대비약간아쉬움. 사람이없어서 넓은곳에서 여유롭게 즐기다옴 여름,가을에가면 좋을듯",4,0.0,2019.09.11.
312,1791921485,아도록,916955,맛도 좋고 플레이팅도 멋져서 즐겁게 먹었습니다. 브런치로 추천할게요,4,0.0,2019.07.18.
313,1791921485,아도록,498995,팬케익 맛대비 가격이 비싸다. 관광지라 비싼가보다. ,3,0.0,2019.04.14.
314,1791921485,아도록,306723,커피와 당근쥬스가 별로 맛없으면 어떠하리 친절한 가게 분위기와 눈이가는 인테리어 -펄럭펄럭 휘날리는 커텐과 레이스 인테리어 외부의 빈백 넓은 마당 조용한 시골마을에 잔잔한 노래(비록 캐롤은 취향이 아닐지라도) 마당의 흰 강아지-는 좀 인위적이긴 하지만 충분히 감동적. 담엔 꼭 날좋은날 친구들이랑 디저트 시켜먹고 실컨 사진 찍으러 와야지. ,4,0.0,2018.11.24.
315,1791921485,아도록,203576,,3,0.0,2018.08.14.
316,1791921485,아도록,744299,수무디같이 부드러운 수박주스와 촉촉한 당근케이크 지존의 맛,5,0.0,2018.08.08.
317,1791921485,아도록,161718,비오는 날 평대리에 찾아가서 잘쉬다갑니다! 바다도 잘보이고 정원도 인테리어도 너무 잘되서 이뻤어요!ㅎㅎ아도록이란 뜻도 멋있어요:),5,0.0,2018.06.30.
318,1791921485,아도록,12559,"아메리카노,카페라떼,귤쥬스,팬케잌 모두맛있구요
커피숍인테리어가 특히예뻐서 여자들이 사진찍기죠은 곳이에요
근데 사장님이 가는길에 문앞까지 나오셔서 즐거운여행되세요 라고배웅해주셔서 넘고맙고좋았어요
제주도와서 많이먹고돌아다니는데 다 장사가잘돼서 그런지 어서오세요  소리도 듣기힘든데 이런친절은 처음받아봐요
번창하세요17년10월5일방문함^^",5,0.0,2017.10.06.
319,624719590,오가닉제주,951894,"오가닉여름소다 딸기우유 꿀수박을 마시고
앙버터랑 찹쌀떡을주문했어요
오가닉여름소다 시원하고 적당히달고 개운하니 너무 맛있었어요
딸기우유는 아시는 그맛입니다 딸기청에 우유
꿀수박도 수박쥬스ㅎ 맛있었어요
앙버터도 바삭하고 고소했구요
다만찹쌀떡이 시판찹쌀떡사이에 포도만끼운 느낌
(혹시 아니면 죄송해요) 그냥 그런식감과 비슷했어요
친절한사정님 맛있게 잘먹고 갑니다",4,0.0,2019.08.01.
320,624719590,오가닉제주,940273,세화해변 근처 길 걷다가 우연히 들어간 곳인데 너무 맛있어서 세 번이나 재방문했어요! 모든 디저트가 다 맛있는 곳- 특히 과일찹쌀떡이 엄청 맛있어요 :),5,0.0,2019.07.27.
321,624719590,오가닉제주,575403,커피 맛있어요,5,0.0,2019.05.24.
322,27411422,꿈꾸는고양이,1494328,오드리를 닮은 고양이가 행복한 꿈을 꿀 듯한 커피전문점이네요,5,,2016.02.12.
323,1182742651,간세다리족욕카페,841790,"올레길 걸은후 이용했는데 너무좋음
한라산 등반후에도 일부러 여기로 버스40분 타고 다시방문ㅎ    족욕중 사장님께서 어깨 마사지 간략히 해주시는데  그것도 엄청 큰 도움 됨 ",5,0.0,2019.06.25.
324,1182742651,간세다리족욕카페,536454,사장님  친절하셔요 물집 잡혔다니까 바늘 주시면서 빼는 법 알려주시고. 그런 분 많았나봐요 ㅎㅎ 차와 함께 나오는 말린 귤도 좋았어요.,5,0.0,2019.05.04.
325,924538990,생느행,1213248,,5,0.0,2019.11.02.
326,20635890,미호카페,966009,좋은생각가치있는 계획오늘도 행복하세요.,5,,2013.12.05.
327,20635890,미호카페,722459,"세상에서 가장편한 대화의 장으로
만들어 나가겠습니다. 감사합니다.
~~꾸벅 ~~~꾸벅~~~~꾸벅~~",5,,2013.03.05.
328,1771624099,인더오조,900301,당근케익 맛있어요,4,0.0,2019.07.13.
329,1771624099,인더오조,352556,바다를 보며 편안히 쉬어 갈 수 있는 분위기의 카페,3,0.0,2019.01.05.
330,1771624099,인더오조,589914,여유롭고 뷰도 좋고,3,0.0,2018.10.29.
331,1771624099,인더오조,139238,전망 굿. 커피 굿. 케이크도 굿,5,0.0,2018.06.01.
332,1771624099,인더오조,92696,"당근케이크도 맛있고 
커피도 맛있고:) ",4,0.0,2018.03.26.
333,1771624099,인더오조,869339,펜션깔끔함,5,0.0,2016.10.13.
334,1771624099,인더오조,270669,,4,,2018.09.04.
335,1771624099,인더오조,1248068,한라산까페보다 당근케잌이더맛나요,5,,2018.08.09.
336,1771624099,인더오조,940114,,5,,2016.08.01.
337,1771624099,인더오조,1579601,건물이 깔끔하고 케익이 맛있네요~,5,,2016.06.22.
338,1458559946,카페비주앤주,1193069,,5,0.0,2019.10.25.
339,20303654,숨비아일랜드,323198,"올레3코스 걷다가 들어갔어요
화장실도 쓰게해주시고 귤도 주시고
맛난커피도 마시고 귤쨈도 사왔어요
올레3코스는 중간에 화장실도 마땅찮았는데 

우리 올레캠프 회원님들 같이 쉬어왔어요
",5,0.0,2018.12.11.
340,20303654,숨비아일랜드,601450,"다마스 태풍 구경 왔는데.. 헐~~~ 
이타풍에 커피 파는곳이.. 
그것도 바닷가 바로앞.
사장님의 오카리나 소리에 감동 모드..",0,,2013.10.08.
341,20303654,숨비아일랜드,591025,편안한 잠자리와 맛있는 커피 그리고 멋진 바닷가~~,0,,2013.09.13.
342,20303654,숨비아일랜드,576222,"조용한 바닷가 까페에서 시간 가는줄 모르고 커피 한잔 하기에 너무 좋은곳, 민박도 하고 있어서 파도소리와 함께 잠을 청할 수 있을 듯 그리고 매주화요일에 휴무.",0,,2013.09.11.
343,20303654,숨비아일랜드,1831648,동생네 가족과 부모님 모시고 9명이 갔는데 모두 200% 만족하고 왔습니다. 사장님 인심도 엄~~청 후하시고 바닷가가 바로 앞이어서 바다만 바라봐도 힐링이됩니다. 저희가 갔을땐 날이 흐리고 바람도 많이 불었는데 날 좋고하면 돌 문어도 잡을수 있다고 하네요 완전완전 좋아요,5,,2017.10.08.
344,20303654,숨비아일랜드,1356421,포근하고 마음이 평화로운  곳 또가고 싶네요,5,,2015.06.24.
345,20303654,숨비아일랜드,1306808,운 젛으면 돌고래쇼도 볼 수 있는 숨은 공간..^^,5,,2015.03.29.
346,20303654,숨비아일랜드,1250190,빛의 카페이며 일출과 일몰을 동시에 감상할수 있는 명소~가까우면 자주 갈텐데~시제가족과 함께 숙박하고 일출을 함께보고 차한잔하는 이시간이 넘 행복하네요~강력 추천합니다~*^0^*,5,,2015.01.01.
347,20303654,숨비아일랜드,1028742,아침엔 민박집 커다란 창문으로 일출을 보고해질녘엔 1층 카페에 앉아 해가 지는 노을을 보고한적하고 아름다운 풍경에 마음이 편안해지는 곳입니다.또 가고 싶은 곳이네요. 힐링과 휴식이 필요할때 가보세요.,5,,2014.03.09.
348,20303654,숨비아일랜드,1005380,정말 반짝반짝이는 예쁜바다를 카페에 앉아서 여유롭게 즐길수있는 아름다운카페예요. 소품들도 너무 예쁘고 윗층 민박도 깔끔하고 예쁨곳이라서 다음에 또 한번더 방문하고 싶네요,5,,2014.02.04.
349,378587552,서로,868345,"조용하고 감성도 넘치는 예쁜 곳
사장님도 왕 친절하셔요!",5,0.0,2019.07.03.
350,378587552,서로,536313,"맛있고 분위기 좋음.
한적한 위치라 더 좋네요",5,0.0,2019.05.04.
351,378587552,서로,474661,"두 모금 마시고 찍는거라 잘 찍히진 않았지만
플랫화이트 우유 거품 한방울도 없어서 슬펐어요..",1,0.0,2019.04.01.
352,378587552,서로,401529,사장님 넘 친절하시고 커피도 맛있어요~ 분위기도 쵝오 사진찍어두이뻐욤,5,0.0,2019.02.13.
353,378587552,서로,341594,"Amazing! Quaint and warm feels.. Fairly priced coffee, good taste too! ",5,0.0,2018.12.27.
354,378587552,서로,131170,생각보다 꽤 넓고요 방이 여러개로 나눠져서 있어서 좋아요. 인테리어 구경하는 재미가 쏠쏠.. 플레이팅도 이쁘구 사장님 친절하셔요,5,0.0,2018.05.21.
355,378587552,서로,75120,분위기 굿,5,0.0,2018.02.24.
356,378587552,서로,372625,,5,,2018.03.03.
357,1632912716,카페훤,1273134,2층뷰 이 세상 뷰가 아니고요,5,0.0,2019.11.27.
358,1632912716,카페훤,1230526,뷰도 이 정도면 나쁘지 않네요. 근데 창문은 좀 더러워서 깨끗했으면 더 좋았을것 같아용! 우연히 찾은 카페인데 사람도 많이 없어서 너무 좋아요:),5,0.0,2019.11.08.
359,1632912716,카페훤,1229075,위치가 짱이에요,5,0.0,2019.11.08.
360,1632912716,카페훤,1212667,"커피가격도 저렴한데 맛도 좋아요!
제주도 거의 6천원 이상에 맛없는 곳도 많은데 여긴 커피맛, 가격, 뷰 다 좋아요",5,0.0,2019.11.01.
361,1632912716,카페훤,1139801,"수우동 갔다가 커피마시러갔는데 
바다가 바로 보이는 2층 넘 좋았어요! 
사람 바글바글 한데 보다 훨씬 만족해요 강추요

",5,0.0,2019.10.07.
362,1632912716,카페훤,1131745,,5,0.0,2019.10.04.
363,1632912716,카페훤,1127971,,5,0.0,2019.10.03.
364,1632912716,카페훤,1032117,사장님 너무 친절하시구 뷰도 괜찮았습니다! 2층까지 앉을 자리 있고 3층은 테라스? 있어요,5,0.0,2019.08.27.
365,1632912716,카페훤,996499,"친절하세요^^
저희는 수박쥬스와 자몽쥬스 그리고 바닐라 라떼 먹고있는데 맛있네요^^
뷰가 훤해서 카페훤인가봐요 ㅋ
나이가 들었는지 협재 바다에 가는것보단 
여기서 보는게 더 좋으네요^^
잘 쉬고 있어요 ㅎ 담에 제주오면 또 올께요^^",5,0.0,2019.08.15.
366,1632912716,카페훤,975949,"친절하고, 깔끔하고, 맛있고 너무 좋았습니다!!",5,0.0,2019.08.08.
367,1632912716,카페훤,895167,조용하고 좋아요~,5,0.0,2019.07.12.
368,1632912716,카페훤,582157,바다한잔 커피한잔~ 좋았습니당^^,5,0.0,2019.05.27.
369,1632912716,카페훤,578773,카페 분위기가 조용하고 뷰도 좋고 음료도 맛있어서 넘 좋았어요!!! 도민으로서 자주가게될듯~~ ,5,0.0,2019.05.25.
370,1632912716,카페훤,552024,여긴 미쳤음 안 가면 협재 간 거 아님,5,0.0,2019.05.11.
371,1632912716,카페훤,438856,"바닷가 앞이라서 좋았어요~
깔끔한 인테리어에 사진찍어도 이뻐요~
아인슈페너, 딸기크림라떼
커피와 디저트도 맛있어요~
협재오신다면 꼭꼭 가보세요~",5,0.0,2019.03.09.
372,1632912716,카페훤,329471,바다가 보이는 뷰도 좋고 카페도 너무 이쁘고 커피도 맛있어요. 협재에서 카페를 찾는다면 강추.,5,0.0,2018.12.17.
373,1632912716,카페훤,695429,아인슈페너 맛나요,5,0.0,2018.10.10.
374,1632912716,카페훤,256636,훈남 사장님과 전망이 아주 기가막하는곳!,5,0.0,2018.10.07.
375,1938789532,배롱정원,1222677,"분위기와 맛 흠잡을게 없는 곳 
그리고 그에 비해 정말 알려지지 않은곳
",5,0.0,2019.11.05.
376,1938789532,배롱정원,998942,분위기도 좋고 음식도 맛있습니다!,5,0.0,2019.08.16.
377,1938789532,배롱정원,992961,맛있어요흑돼지스튜요ㅎㅎ,3,0.0,2019.08.14.
378,1938789532,배롱정원,979890,,5,0.0,2019.08.10.
379,1938789532,배롱정원,785226,경치 굿 맛 굿 !,5,0.0,2019.06.09.
380,1202641851,앤타르트,1177816,밑에 분 말에 공감하면서 갑니다. 별로입니다.,1,0.0,2019.10.21.
381,1202641851,앤타르트,960343,"표정부터 말투 태도까지 대박 불친절
돈 쓰러갔다가 기분 나빠지고 싶으면 도전 추천
",1,1.0,2019.08.11.
382,1202641851,앤타르트,405314,"오렌지타르트 맛있어요
카모메식당 같은 편안함이 있네요
심플하고 깔끔해서 좋아요",5,0.0,2019.02.16.
383,1202641851,앤타르트,38908,"따뜻한 커피에 곁들여 먹는 브라우니,케익,타르트
옆 만춘서점에서 산 책을 읽으며 편안한 휴식",5,1.0,2017.12.14.
384,1202641851,앤타르트,1036406,,5,,2017.11.27.
385,26900356,스타벅스 제주중문DT점,1209273,시내 접근성이 좋음,4,1.0,2019.10.31.
386,26900356,스타벅스 제주중문DT점,1006642,,3,0.0,2019.08.18.
387,26900356,스타벅스 제주중문DT점,391346,사람이 많아서인지 대기시간이 긴편이에요,3,0.0,2019.02.06.
388,26900356,스타벅스 제주중문DT점,62611,"좋아요 ㅎ 직원들도 친절하시구 ㅎ 자리도 넓어서 좋아요
그리고 한라봉뱅쑈도 주셔서 완전 존맛!!!",5,0.0,2018.02.04.
389,26900356,스타벅스 제주중문DT점,8659,저는  매일 이곳 아님 월드컵경기장쪽이라~여긴 평일엔  괜찮은데 주말엔 주차및 관광객 땜에 안와요,5,0.0,2017.09.26.
390,26900356,스타벅스 제주중문DT점,8457,,4,0.0,2017.09.25.
391,26900356,스타벅스 제주중문DT점,979736,,3,,2018.08.01.
392,26900356,스타벅스 제주중문DT점,1181210,,2,,2018.04.06.
393,26900356,스타벅스 제주중문DT점,1134413,"자메이카 블루마운틴 좋와요~~
",3,,2017.07.26.
394,26900356,스타벅스 제주중문DT점,1016441,,2,,2017.05.04.
395,26900356,스타벅스 제주중문DT점,818691,관광후 휴식하기 딱좋은공간이네요~~^^,4,,2016.04.30.
396,26900356,스타벅스 제주중문DT점,755069,"제주도에서도 스타벅스 찍고!!!
역시 친철 마스코트 스벅!!!!
헤이즐넛 라떼한잔!!! ㅎㅎ",4,,2016.04.17.
397,26900356,스타벅스 제주중문DT점,1679197,아직은 신규점 같은 분위기 ...깔끔하고 친절하고 좋아요주차좀... 하기 힘든 면이 있지만 그외엔 서비스나 직원 친절이나..완젼 만족합니다 ~^^,5,,2016.12.01.
398,26900356,스타벅스 제주중문DT점,1459866,차로 테이크아웃 가능하고  10시까지 영업함. 불친절함. -0-,2,,2015.12.20.
399,218148094,감성카페심지,1259699,미대 누나가 커피 뽑는 감성 쩌는 카페,5,0.0,2019.11.19.
400,1032727268,바람이머무는곳,1258013,"사장님 넘 맘이 따뜻해보여서

있는내내 편하고 좋았어요ㅜㅜ",5,0.0,2019.11.18.
401,1032727268,바람이머무는곳,1180150,대박 좋아요 강아지 고양이 창문밖 풍경 음료 뭐하나 빠지는게 없음 ㅠㅠ,5,0.0,2019.10.22.
402,1032727268,바람이머무는곳,377792,유기견돕기 바자회도 열어주는 정말 멋진 곳이더군요!,5,0.0,2019.01.26.
403,1032727268,바람이머무는곳,350530,제주만큼이나 따뜻하고 향기로운 곳^^,5,1.0,2019.01.03.
404,1032727268,바람이머무는곳,119704,"멋진 창을 가지고있는 카페는 항상 옳다! 커피맛도 좋다!!
",5,0.0,2018.05.07.
405,1032727268,바람이머무는곳,64021,뷰도 공간도 너무너무 멋졌던 곳. 진짜 바람이 머물다 갈것같은 카페였어욤~~,5,0.0,2018.02.07.
406,21025723,지구아이,1087084,개별 방문도 가능합니다. 미리 연락주시고 대여 여부만 확인하세요!,5,,2014.05.27.
407,645154188,라운딩,1190870,,3,,2018.10.22.
408,645154188,라운딩,1181214,,4,,2018.09.21.
409,258584774,그리울땐제주,1150358,가을에 문 다 열고 바람 맞으면서 마시는 아이스티 개꿀맛~,5,0.0,2019.10.11.
410,258584774,그리울땐제주,1128830,"상당히 예뻤다
사람이 너무 많아서 아쉬웠던,,
사장님께서 혼자 음료를 만드셔서 바빠보이셨윰

그리구,,
손님 한 팀에 1강아지,,,,(귀엽지만 ,, 가까이 오면 무서ㅂ)

동물을 무서워하는 나는 
사전에 블로그와 후기를 찾아보고 온 곳이지만

내가 못 본 건지,,
블로그에 안 쓰여있던 곤지,,,ㅜㅠㅜㅠ

맛은,, 밍밍밍
바다 뷰는 굿
귀여운카페,,,

",2,0.0,2019.10.03.
411,258584774,그리울땐제주,1079086,"표선해안도로 드라이브를 하다가 우연히 발견.
날씨 좋은 날 끝장나는 뷰. 당근케잌도 커피도 좋았습니다. ",5,0.0,2019.09.14.
412,258584774,그리울땐제주,949298,"친절하신데 당케도 맛있고ㅠㅠ뷰도 멋져요,,,
남원의 매력을 느낄 수 있는 곳!",5,0.0,2019.07.30.
413,258584774,그리울땐제주,913251,작년에 이어서 올해도 왔습니다. 진심 마음에 드는 곳이에요. 사장님 정말 친절하시고 짱입니다. 케익 꼭 드셔야해요 솔직히 제주도 카페 비싼편인데 여기는 상대적으로 저렴하고 맛도 굿굿 경치도 굿굿 댕댕이들도 있어요!! ,5,0.0,2019.07.17.
414,258584774,그리울땐제주,859964,비올 때 갔는데 확 트인 경치가 넘 좋았고 수제 당근케이크가 훌륭했다,5,0.0,2019.07.01.
415,258584774,그리울땐제주,576419,힐링이란 이런것이죠,5,0.0,2019.05.24.
416,258584774,그리울땐제주,542316,신흥리 바다 풍경이 참 멋진 곳. 귀여운 강아지들의 살가운 애교에 한 번 녹고 카스테라처럼 보드라운 당근 케익에 한 번 더 녹는다.,5,0.0,2019.05.07.
417,258584774,그리울땐제주,483052,"뷰도 훌륭하고 커피맛도 좋아요~~
엄마, 아빠랑 좋은 시간 보내고 왔어요~^^",5,0.0,2019.04.05.
418,258584774,그리울땐제주,452889,"닥스훈트 두마리가 귀여워요
",4,0.0,2019.03.18.
419,258584774,그리울땐제주,403050,주인이 없어요 한참 기다렸는데 손님만 있고...,1,0.0,2019.02.15.
420,258584774,그리울땐제주,248812,너무 좋은 카페,5,1.0,2018.09.29.
421,258584774,그리울땐제주,240304,바다랑 가까운 좋은 카페입니다. ^^,5,0.0,2018.09.21.
422,258584774,그리울땐제주,169400,"인테리어 음악 전경에서 펼쳐지는 바다...
그냥 멍하니 있는데는 여기만한곳이없음",5,0.0,2018.07.10.
423,258584774,그리울땐제주,169147,완전 좋아요! 말이 필요없는 ,5,0.0,2018.07.10.
